,id,created_at,text
3019,1396871338288107525,2021-05-24T16:50:54.000Z,"@albeauvaischiva @Eurovision @thisismaneskin @Babpravi @EurovisionF2 You're embarrassing at this point,accept you lost,and move one"
3027,1396870829259042818,2021-05-24T16:48:52.000Z,@stevesanderstax @TheWizardOfIce @_SpringY84 @Babpravi Nah bab. Greggs is just pure calories so I don’t eat it.
3041,1396869675494125571,2021-05-24T16:44:17.000Z,@DiosukeBrandio @Chocobuen03 @AddictOsports @Ochkinpeace @BlueCameron @Cyrilhanouna @Babpravi Case closed. https://t.co/ufqoGh6k4K
3053,1396867595127644162,2021-05-24T16:36:01.000Z,Waiting for a lot of denunce querele per diffamazione Mes amours ❤️🇫🇷😘😘😘😘😘😘😘😘😘😘😘😘😘😘  #Italie #France #BarbaraPravi #Eurovision2021 https://t.co/TO8d9uo4DL
3055,1396867498297995264,2021-05-24T16:35:38.000Z,@EmmanuelMacron @Babpravi Another place where humanity ends When will the world stop being just a follower?  https://t.co/wFyEBBTyZd #HopeToGaza
3057,1396866971120017408,2021-05-24T16:33:33.000Z,@gallifreyfun @Babpravi I am a lover of ballads... And this one may be my favorite ❤❤
3066,1396866497717235712,2021-05-24T16:31:40.000Z,"Call it biased but France's entry at the Eurovision is still my favourite. No song has ever given me goosebumps.  Congrats to Italy, magnificent performance and the people have spoken #Voila #BarbaraPravi"
3072,1396865811390812167,2021-05-24T16:28:56.000Z,@Francetele @Babpravi Take the L and shut up 🇮🇹🇮🇹🇮🇹
3074,1396865655719092232,2021-05-24T16:28:19.000Z,"@GO_A_STAN @Babpravi I really prefer rock songs, but damn that voice, that authentic feeling!"
3076,1396864852241444865,2021-05-24T16:25:07.000Z,Voila!!!! The power she has.... Love you @Babpravi You made your fans proud   https://t.co/upzCRDYTbT
3079,1396864584057774083,2021-05-24T16:24:03.000Z,@anza_alessandro @Babpravi If you don't feel hate you should've voted for Germany lol
3080,1396864314582126593,2021-05-24T16:22:59.000Z,"@RCArmitage @Eurovision @bbceurovision @thisismaneskin @Babpravi I bet Mandy would love the way you shortened her name.😂😂😂😂can’t stand the women, she’s the only person who really grates me, well her and Katie Hopkins 🤪"
3106,1396858790876782593,2021-05-24T16:01:02.000Z,@Babpravi I listen and enjoy your music since the Spanish documental of Rocio Carrasco...you should know that you have another fan in my house 🐱 ♥️❤️☺️ https://t.co/QbcKx7BCmW
3117,1396855294530043907,2021-05-24T15:47:09.000Z,"@Babpravi 😂 you were amazing, Barbara! ❤️"
3123,1396854587978620938,2021-05-24T15:44:20.000Z,"@SLYtheatremaker @Babpravi @JohnPaulBichard I would love to hear you sing it, gorgeous song."
3124,1396854547126132737,2021-05-24T15:44:10.000Z,@Hakim_Dotcom @gillesverdez @Babpravi Amen 🙏
3165,1396846551192985602,2021-05-24T15:12:24.000Z,@Johan_Weylland #BarbaraPravi  Lost.   Get over it.
3183,1396842565467582465,2021-05-24T14:56:34.000Z,@EmmanuelMacron @Babpravi An EU plane is hijacked but a song contest is more important..🤔😂💉💉 https://t.co/9dtDNsiZRH
3187,1396842181202255872,2021-05-24T14:55:02.000Z,@elif_bxl @thisismaneskin @Babpravi @dadimakesmusic @HooverphonicOff Yes! Absolutely! Can’t believe they didn’t make it to top 5!
3188,1396841985143607304,2021-05-24T14:54:15.000Z,"@nashtysmans @thisismaneskin @Babpravi @dadimakesmusic I'm pretty much content with the results. I don't think I'd ever listen to the songs of UK, Germany or NL. Only Belgium deserved better! @HooverphonicOff was great."
3190,1396841875332648964,2021-05-24T14:53:49.000Z,@Babpravi Chanter
3199,1396841100841717760,2021-05-24T14:50:45.000Z,@elif_bxl @thisismaneskin @Babpravi @dadimakesmusic I really thought she would win! It was such a good show. Wanted more love for the Netherlands and Germany though. Also poor UK.
3201,1396840871341985794,2021-05-24T14:49:50.000Z,"@nashtysmans @thisismaneskin @Babpravi @dadimakesmusic Thanks to Barbara, I am motivated to study French 😅"
3207,1396840024537288708,2021-05-24T14:46:28.000Z,@Babpravi I loved that moment 😎👌
3209,1396839610026766337,2021-05-24T14:44:49.000Z,@Babpravi ❤️❤️❤️❤️ Stole my heart with that song.
3211,1396839380426297348,2021-05-24T14:43:54.000Z,@Babpravi this is so funny sksks i’m so glad i discovered you and your music through eurovision and you’ve been so gracious and wonderful about everything 🥺 https://t.co/s3noxlDOSo
3213,1396839210959704071,2021-05-24T14:43:14.000Z,"@Babpravi She was like: ""if I'm going to lose you all are going to burn🔥 with me"""
3215,1396839054025662467,2021-05-24T14:42:37.000Z,but i do have tickets for @Babpravi in March in Amsterdam and i already cant wait 😌💓
3222,1396838770968825857,2021-05-24T14:41:29.000Z,@Babpravi queen of europe ahahah
3227,1396838575531040769,2021-05-24T14:40:43.000Z,@Babpravi meme
3229,1396838506677297152,2021-05-24T14:40:26.000Z,@Babpravi Oh no
3230,1396838320823537664,2021-05-24T14:39:42.000Z,@elif_bxl @thisismaneskin @Babpravi @dadimakesmusic Love them all so so so much! &lt;3
3237,1396837124633137155,2021-05-24T14:34:57.000Z,@Clem_Autain @Babpravi On s en fout
3240,1396836397412139008,2021-05-24T14:32:03.000Z,@EmmanuelMacron @Babpravi Super
3243,1396835367777705987,2021-05-24T14:27:58.000Z,"Thanks to #Eurovision now I am obsessed with @thisismaneskin, @Babpravi and @dadimakesmusic 💞 https://t.co/OVyCI9JQGJ"
3298,1396823246482419718,2021-05-24T13:39:48.000Z,"When asked about his opinion on #maneskin , he said they were ""marvelous"", but that his favourites were #BarbaraPravi and #gjonstears . Gjon especially has been a huge discovery for him; at some point he was feeling nervous and Blas went to his dressing room to comfort him"
3299,1396823045059252228,2021-05-24T13:39:00.000Z,@TheWizardOfIce @DebStevo90 @_SpringY84 @Babpravi I'm with Gandalf here. I thought Greggs was compulsory for anyone north of Stoke.
3300,1396822805782618112,2021-05-24T13:38:03.000Z,"@CORALINEETHAN @EurovisionF2 @Babpravi I don't get it. I don't think you're calling me racist, are you?"
3301,1396822513880113153,2021-05-24T13:36:53.000Z,🇪🇺 - French songwriter and singer @Babpravi (@UMusicFrance) took France at the second place of the @eurovision contest.  Delve into Barbara Pravi's music taste through her made in France selection for @what_thefrance ⬇️ https://t.co/s8LBdVSSg9
3302,1396822449812090880,2021-05-24T13:36:38.000Z,"@Babpravi absolutely fantastic, I’m a new fan after Saturday and the tune voila is brilliant, I can’t stop playing it...you should have won."
3307,1396820800955617281,2021-05-24T13:30:05.000Z,Can not stop listening to @Babpravi
3309,1396819475882708992,2021-05-24T13:24:49.000Z,@efalsanisi @Babpravi They deserved the victory... We didn't needed you to say that Italy won because we already knew it... Stop saying false informations
3318,1396817434359836673,2021-05-24T13:16:42.000Z,@EurovisionBubbl @Babpravi Why I thought this was Duncan singing 😭
3319,1396817335953108995,2021-05-24T13:16:19.000Z,@wiwibloggs @Babpravi I wanted her to win so bad 😭
3328,1396814194704519170,2021-05-24T13:03:50.000Z,"There. She said it so beautifully. Can we all be proud of her and our country, and let the Italians celebrate their victory please? They deserve to celebrate. 🇫🇷🧡🇮🇹 #Eurovision #maneskin #BarbaraPravi https://t.co/m0WGE3hLZL"
3339,1396812361386897408,2021-05-24T12:56:33.000Z,"🇫🇷 Shortly after finishing second in the grand final of #Eurovision 2021, French singer @Babpravi made an impromptu appearance in the press centre.   📺 She compared her #ESC2021 experience to The Truman Show, saying it was scary but incredible.   https://t.co/JTsYzyEKNd"
3349,1396810776250224640,2021-05-24T12:50:15.000Z,"@EmmanuelMacron @Babpravi On May 6, 2021, the suicide by hanging of a father whose child was removed away by the mother, near New Chitose Airport. The child cried and hugged father. In Japan, the inhumane and human rights violating removal of children is tolerated. Please refer attached report SKY-21-49. https://t.co/Tm22gKqeMU"
3354,1396809374987849731,2021-05-24T12:44:41.000Z,@Eurovision_ESP @Babpravi Same 😍
3359,1396808354899677185,2021-05-24T12:40:37.000Z,My highlight of 4 weeks #eurovision2021 “Dancing” on stage with @babpravi for France 🇫🇷. Thanks Barbara for your signed vinyl plate. You’re my winner😘  📸Sander Mulkens https://t.co/jqPRSoYJhB
3369,1396805994680815616,2021-05-24T12:31:15.000Z,"I don't like concerts, I don't enjoy them that much (too many people &amp; too much background noise), but I would definitely go to a concert by @BlindChannelFIN , @thisismaneskin and obviously @dadimakesmusic with #djonstears as the opener &amp; #BarbaraPravi in the interlude #ESC2021"
3370,1396805932823326720,2021-05-24T12:31:00.000Z,EXACT. @Babpravi https://t.co/RlLCosls5V
3379,1396804438875066372,2021-05-24T12:25:04.000Z,"@TheWizardOfIce @_SpringY84 @Babpravi Not that far north, dickhead. 😹 Greggs runs through Newcastle lot. Haha."
3382,1396804200064065537,2021-05-24T12:24:07.000Z,@DebStevo90 @_SpringY84 @Babpravi Wait a minute - you’re from Hull but you don’t eat Greggs? https://t.co/pWSdcTetRN
3387,1396802937599504392,2021-05-24T12:19:06.000Z,She was spellbinding! Congratulations to @Babpravi 🇫🇷 for coming 2nd at #eurovision2021 and of course to our friends in Italy! 🇮🇹 This year we were also amazed to see two absolutely sublime songs in #French from🇫🇷 &amp; 🇨🇭make their way to the top ❤️ https://t.co/ScXXfwy9Tj
3397,1396801723574984705,2021-05-24T12:14:16.000Z,"@Babpravi The Eurovision song contest.  I dont speak a word of french but i understood every word. Though great, it wasn’t just the song, it was the performance,the artist. Somehow you took this song, reached through my impenetrable shield and touched my soul.  I feel, changed."
3402,1396800729684316165,2021-05-24T12:10:19.000Z,@TheWizardOfIce @_SpringY84 @Babpravi Don’t eat them - do you know how many calories is in one? It’s fucking obscene.
3403,1396800600344600576,2021-05-24T12:09:49.000Z,@DebStevo90 @_SpringY84 @Babpravi What you mean I have to shell out for a whole Greggs sausage roll?  You’re so high maintenance.
3405,1396800458983944196,2021-05-24T12:09:15.000Z,"@Babpravi. With a Italian surname I think it could be really hard for you... https://t.co/Mut9QpcLal you are third, war is ended in 1945 and Piath is already died, we don't need copies.   Voilà!"
3410,1396799755221602304,2021-05-24T12:06:27.000Z,"@ljubofil @Babpravi Be careful Ljubo, Petrit Selimi and Vlora Citaku might get angry at you because of this positive comment about Serbia and Serbs."
3411,1396799686074413056,2021-05-24T12:06:11.000Z,@_SpringY84 @TheWizardOfIce @Babpravi Knew you were always a wrong ‘un Spring.
3413,1396799276865540105,2021-05-24T12:04:33.000Z,"@TheWizardOfIce @_SpringY84 @Babpravi Gonna take a lot more than that, darling. Splash some cash, tight arse."
3422,1396797436111241216,2021-05-24T11:57:14.000Z,@DebStevo90 @_SpringY84 @Babpravi Yikes she’s properly got the hump this time.  Might have to throw in a DVD of MR along with the chocs to get back on her good side.
3435,1396794983605313539,2021-05-24T11:47:29.000Z,"@TheWizardOfIce @_SpringY84 @Babpravi Since you’re yet to deliver on that promise, I’ll take my chances actually, sod off 😹"
3437,1396794793011916806,2021-05-24T11:46:44.000Z,@EmmanuelMacron @Babpravi Don't let Orban defend his buddy Lukashenko tonight! Enough is enough! Treat Belarus like the european North Korea it is! #Belarus #жывебеларусь #Ryanair
3439,1396794340710756353,2021-05-24T11:44:56.000Z,@DebStevo90 @_SpringY84 @Babpravi I’ll be honest - things not looking that promising with the gorgeous Barbara.  Debs will have me back though. All her bold words are just bluster.  A tenner’s worth of Hotel Chocolat and she’ll be putty in my hands again.
3444,1396793391594229765,2021-05-24T11:41:10.000Z,@Dior @Babpravi @Eurovision Supporting Israel is terrorism #SaveSheikhJarrah  #freepalastine 🇵🇸🇵🇸🇵🇸🇵🇸
3446,1396793165601034244,2021-05-24T11:40:16.000Z,@Dior @Eurovision @Babpravi Supporting Israel is terrorism #freepalastine  #SaveSheikhJarrah 🇵🇸🇵🇸🇵🇸🇵🇸
3463,1396791609166028802,2021-05-24T11:34:05.000Z,@Babpravi @Eurovision You’re so beautiful!!
3482,1396788402310160388,2021-05-24T11:21:20.000Z,"Look at what came today! 😍 What good timing! Thank you @Babpravi for your note, for being you and for singing beautiful songs! ❤ Hope to see you in Australia one day 🤞😁🇦🇺 https://t.co/FwrDhJJUUN"
3487,1396786168424013825,2021-05-24T11:12:28.000Z,"Voila... This song is a masterpiece. You were my favorite, i was supporting you to win. I will listen to your songs forever. Thank you. @Babpravi"
3491,1396784980219547649,2021-05-24T11:07:44.000Z,Songs from:  @Babpravi @jackantonoff @4everBrandy @BTS_twt @wearegalantis @grettaray @HolHumberstone @Josh_Gray97 @juliawolfnyc @jonasbrothers @MarcKinchen @Olivia_Rodrigo @PatrickDroney @RoisinOmusic @salemilese @twentyonepilots @vancejoy @ZoeWeesOfficial https://t.co/CRy7p1SGJi
3493,1396784218945073160,2021-05-24T11:04:43.000Z,@SarahMBishop1 @RCArmitage @Eurovision @bbceurovision @thisismaneskin @Babpravi Great idea!
3494,1396783944163635200,2021-05-24T11:03:37.000Z,"@Thyymelady @RCArmitage @Eurovision @bbceurovision @thisismaneskin @Babpravi Yes that was a bit of cringeworthy moment as well. Didn't top our Dutch Emma Wortelboer though, who brought hysterics up to a new level.. https://t.co/1xr8DvUrZG"
3495,1396783352707960834,2021-05-24T11:01:16.000Z,"@Babpravi @kthejutokes i literally just had a strawberry sandwich , if i had the choice i'd eat it everyday 😌♥️ ~a dutchie"
3496,1396783335918247937,2021-05-24T11:01:12.000Z,"@ptigateaufraise @LauraBqt @bry_official @DelphineErnotte @Babpravi @Francetele @AlexRedde @stephanesg @Eurovision you are an idiot, learn to lose https://t.co/qq5HPG06ir"
3499,1396783003158859777,2021-05-24T10:59:53.000Z,@carmengiorgio @RitaMaltese3 @RCArmitage @Eurovision @bbceurovision @thisismaneskin @Babpravi YAY ICELAND!!!!
3500,1396782765564170240,2021-05-24T10:58:56.000Z,"@SarahMBishop1 @RCArmitage @Eurovision @bbceurovision @thisismaneskin @Babpravi Yeah, his reaction was superb! Better than that coming from your tabloids."
3525,1396777762011156480,2021-05-24T10:39:03.000Z,"@RCArmitage @Eurovision @bbceurovision @thisismaneskin @Babpravi In terms of my favorites it was a close call between Switzerland, Iceland and France.  And Mandy 'it's all gibberish to me' Holden WAS painful and embarrassing to watch. Even more so than Germany."
3526,1396777621665587202,2021-05-24T10:38:30.000Z,@srbtmylmdemi @Babpravi @hurricane_srb @thisismaneskin @SpotifyCares when will we got chart for Serbia? 🥰
3534,1396776393724370944,2021-05-24T10:33:37.000Z,@MatteoDettori5 @RCArmitage @Eurovision @bbceurovision @thisismaneskin @Babpravi I kind of fancied him. Even though I think he's a bit of an arrogant git.
3546,1396775473351335943,2021-05-24T10:29:58.000Z,"@EmmanuelMacron @Babpravi The right person, the right public debate square for the right world / 'Why doesn't anyone talk?' series / Upload. every Wednesday / My basics and past topics are in the profile.   91Th Week’s / Topic- Why don't you admit each other's religion? https://t.co/Y39uqsIqkx"
3547,1396775248050204673,2021-05-24T10:29:04.000Z,"@OlivCo1 @EurovisionF2 @Babpravi Fake account, and can't even answer in english. That's the typical arrogance of someone who has a big ego but a sad life."
3560,1396772638270296069,2021-05-24T10:18:42.000Z,@Babpravi @kthejutokes Was it good?
3563,1396772077487726600,2021-05-24T10:16:28.000Z,@TeoPadawan @Babpravi Both deserved to win Too good👌👌
3564,1396771992418799617,2021-05-24T10:16:08.000Z,@MPikrd @EmmanuelMacron @Babpravi don't cry
3569,1396771333070016515,2021-05-24T10:13:31.000Z,@bry_official @DelphineErnotte @Babpravi @Francetele @AlexRedde @stephanesg @Eurovision Shut up 🤫
3570,1396771253759905795,2021-05-24T10:13:12.000Z,@Babpravi's reaction to the post #Eurovision drama is world-class. ❤️ #BarbaraPravi https://t.co/EB5q427npX
3579,1396769424091361281,2021-05-24T10:05:56.000Z,"Now, normally, I don't pay much attention to the Eurovision song contest, but this song by @Babpravi has certainly piqued my interest. Minimalist, yet quite dramatic. https://t.co/uCjPCtWQ4o"
3580,1396769401672769542,2021-05-24T10:05:50.000Z,"@RCArmitage @Eurovision @bbceurovision @thisismaneskin @Babpravi Not watched it for years,  miss Terry Wogan’s comments - brother says Graham Norton was very good. I actually went to a live concert in London. So good to be inside a concert Hall again. Theatre tonight ….. so happy."
3588,1396768935354195970,2021-05-24T10:03:59.000Z,@EmmanuelMacron @Babpravi Black face de @Raphael_Carlier https://t.co/7UK7HtjiI4
3595,1396768068001570816,2021-05-24T10:00:32.000Z,"A dancing finger, chained demons and a victory for Italian rockers #Music #EurovisionSongContest #RotterdamNetherlands #BarbaraPravi #NikkieDeJager https://t.co/Nk3AcZz4Wk"
3607,1396766269127409666,2021-05-24T09:53:23.000Z,@Babpravi @kthejutokes I’m Dutch and honestly wondering why they thought they would just give you strawberry’s on a sandwich 😫
3627,1396762137184415744,2021-05-24T09:36:58.000Z,@Babpravi @kthejutokes The question is... was it nice? XD I might try 😂
3630,1396761726796935169,2021-05-24T09:35:20.000Z,@Babpravi 🕊️❤️ a spectacular song from a spectacular artist. PERFECTION.  https://t.co/OU91PoLaVX
3659,1396757770309877762,2021-05-24T09:19:37.000Z,"@Babpravi @kthejutokes Barbara, you do it amazing at the final. Congratulation! You are real winner❤️"
3670,1396755730183696387,2021-05-24T09:11:31.000Z,"@Babpravi who knows, maybe strawberry sandwiches are the way forward! 😭💖"
3685,1396751989279764481,2021-05-24T08:56:39.000Z,"@Joleine12 @Babpravi Yess definitely, loved it so much!"
3689,1396750637178687489,2021-05-24T08:51:16.000Z,"Late to the party, not my style at all but I felt every word wow, her passion is undeniable, I'm proud and France is too 🇫🇷   https://t.co/HJuGMHDfLW  #Eurovision2021  #Eurovision  #BarbaraPravi"
3700,1396749072850112513,2021-05-24T08:45:03.000Z,"@magia313 @EurovisionF2 @Babpravi Why u cry here? You think all French are salty about Italy? We don't care we saw he don't take drugs and it's a fair win, so don't come in French media's cry for nothing, this place is for thanks Barbara for her 2nd place! Have some respect here thanks."
3706,1396748525946421250,2021-05-24T08:42:53.000Z,"#BarbaraPravi singer, song writer, &amp;  #HosseinZendeRoudi famous Iranian artist &amp; calligrapher. Clip via @Lemiroirpersan #art #IranArt @Babpravi #IranianWomen🎼🎤 https://t.co/iMciU7gQuz https://t.co/J6mh4sFmhZ"
3707,1396747851334619136,2021-05-24T08:40:12.000Z,@HiddenSwallow @EurovisionF2 @Babpravi HE DID NOT IT. SHUT UP!
3711,1396746935969660932,2021-05-24T08:36:34.000Z,@EurovisionBubbl @Babpravi She was so so good! 💙
3712,1396746402370310147,2021-05-24T08:34:27.000Z,@albeauvaischiva @Eurovision @thisismaneskin @Babpravi @EurovisionF2 Currently thinking about all the money French newspapers are gonna pay lmaooo
3713,1396746154893795331,2021-05-24T08:33:28.000Z,"@albeauvaischiva @Marine_Minmie @EurovisionF2 @Babpravi Pathetic,losers We won,accept it🇮🇹🇮🇹"
3744,1396739273299214337,2021-05-24T08:06:07.000Z,@Babpravi see you next year in amsterdam!!! &lt;3
3749,1396737756332756992,2021-05-24T08:00:05.000Z,@Babpravi disgusting French people who rejoice in a catastrophe that killed Italian people just because they are horrible people
3750,1396737704843415558,2021-05-24T07:59:53.000Z,@Babpravi disgusting French people who rejoice in a catastrophe that killed Italian people just because they are horrible people
3753,1396736636667445250,2021-05-24T07:55:38.000Z,@magia313 @EurovisionF2 @Babpravi Have they said anything else ? No ! And I would prefer an Italian victory with something better than this year (like the previous year).
3762,1396733658871083008,2021-05-24T07:43:48.000Z,@Babpravi   Rocky won the Oscar for Best Film over Taxi Driver / Network / All The President’s Men  #Hindsight #HistoricMistakes  J’adore “Voila” ♥️  https://t.co/wLZJqBi7pj
3770,1396731293157756929,2021-05-24T07:34:24.000Z,@magia313 @EurovisionF2 @Babpravi On s'en fou
3771,1396731076974944258,2021-05-24T07:33:33.000Z,"J'ai besoin d'une collaboration de @Babpravi et @MadameMonsieur  If that happens, such beautifulness would just let me fall into pieces 😭 Three of the current best french artists ♥️ OMG I LOVE THEM!!"
3777,1396728461235048451,2021-05-24T07:23:09.000Z,@8354_collot @MarianaGrepinet @GroseilleJlouis @ParisMatch @Babpravi Oh my god accept u lost and go on
3794,1396723414036062208,2021-05-24T07:03:06.000Z,@GertJanWaterink @ella03787321 @EmmanuelMacron @Babpravi And we won Junior Eurovision last year! Thanks to Barbara Pravi 😊
3802,1396720092931633157,2021-05-24T06:49:54.000Z,@MatteoDettori5 @RCArmitage @Eurovision @bbceurovision @thisismaneskin @Babpravi How cringe can Eurovision get?   Germany: ja.
3816,1396714235267276800,2021-05-24T06:26:38.000Z,@mssarahlena @RCArmitage @Eurovision @bbceurovision @thisismaneskin @Babpravi Germany has totally the right attitude towards Eurovision!
3819,1396713482544848897,2021-05-24T06:23:38.000Z,"@Dior @Babpravi @Eurovision PRO-PALESTINE PROTEST OUTSIDE THE ISRAELI CONSULATE IN LOS ANGELES, CA | FREE PALESTINE  https://t.co/xWEAOnD8gM"
3821,1396713465050374147,2021-05-24T06:23:34.000Z,"@Dior @Eurovision @Babpravi PRO-PALESTINE PROTEST OUTSIDE THE ISRAELI CONSULATE IN LOS ANGELES, CA | FREE PALESTINE  https://t.co/xWEAOnD8gM"
3825,1396712452344229889,2021-05-24T06:19:32.000Z,@RCArmitage @Eurovision @bbceurovision @thisismaneskin @Babpravi The show was amazing. Love my country 🇳🇱. France 🇫🇷 was my number 1 and iceland 🇮🇸 was my number 2.  Italy 🇮🇹 won the show. Congrats 👏 🍾 🇪🇺 🇪🇺 🇪🇺
3828,1396711527827247107,2021-05-24T06:15:52.000Z,@alexreysande @kthejutokes @Babpravi Yeah I mean they were both great songs. At the end of the day it’s a matter of personal taste
3840,1396706943486595073,2021-05-24T05:57:39.000Z,"@TheWizardOfIce @_SpringY84 @Babpravi It’s not looking good for you babe. Don’t come crawling back, I don’t want you. Find some other mug! 😂"
3856,1396702231454437380,2021-05-24T05:38:56.000Z,@franceinter @ndemorand @LeaSalame @Babpravi @benoithamon Le saboteur  basta
3885,1396683165213683713,2021-05-24T04:23:10.000Z,https://t.co/Z5uIUg4jvJ Real winner of Eurovision 2021 @SBSEurovision @u2 @SBS @Eurovision . #BarbaraPravi #eurovison #SBSEurovision #paris #france #u2 #u2worldexclusive #shaunswalue #adelaide #u2fans #U2xradio #frenchsinger #australia
3886,1396682835986026498,2021-05-24T04:21:51.000Z,@EmmanuelMacron @Babpravi Liar! Stay far from us! You never will have what you want (Amazon)
3887,1396682239153512452,2021-05-24T04:19:29.000Z,"so, i decided to check iTunes Mexico and voilà is in the top 40 and according to kworb it was #15 earlier today  @Babpravi Mexico te ama ♥️♥️ https://t.co/2bw8kPukWg"
3892,1396676209564553217,2021-05-24T03:55:32.000Z,@Insafb4 @Dior @Eurovision @Babpravi Thank you for the information
3896,1396668262532980736,2021-05-24T03:23:57.000Z,@CineStarsNews @MarianaGrepinet @Tof_Beaugrand @ParisMatch @Babpravi Can you get more ridiculous than this?
3898,1396666934008193027,2021-05-24T03:18:40.000Z,@EurovisionLDN @JamesNewmanUk @dadimakesmusic @Babpravi @BlindChannelFIN @thisismaneskin @Eurovision @bbceurovision @JamesNewmanUk yes yes yes
3926,1396653489703591937,2021-05-24T02:25:15.000Z,"@RCArmitage @Eurovision @bbceurovision @thisismaneskin @Babpravi Namaskar, Crispin. Words not to impress but to address. The personification of a learned being, writing one's memoirs while being alive. Makes us believe we're not alone, not even in thought."
3931,1396649885496233984,2021-05-24T02:10:55.000Z,"So, so incredibly beautiful, lyrics, music, voice, looks and power. Should have been the Winner of #Songfestival2021. Can't get it out of my head (and don't want to) #Voila @Babpravi https://t.co/qxkVRu1Og4"
3933,1396648807014797314,2021-05-24T02:06:38.000Z,@Dior @Babpravi @Eurovision Looked great!
3935,1396644034861359104,2021-05-24T01:47:40.000Z,@EmmanuelMacron @Babpravi Congrats.
3936,1396642854273884163,2021-05-24T01:42:59.000Z,@EmmanuelMacron @Babpravi Macron and some politician bride by USA stupid enough fall on biden traps against Europe china trading agreements which hurt Europe own benefits. Macron rather  bow to biden administration. Shameful to your people macron. Jesus christ
3937,1396642500991852549,2021-05-24T01:41:35.000Z,@Stellar_IE @Babpravi performance 👀
3941,1396640241436426246,2021-05-24T01:32:36.000Z,No #Eurovision glory for #France🇫🇷 but @Babpravi's performance in the final still looked exceptionally amazing like a classic with #Voila. Hopefully France can get another shot in #ESC2022. Also ❤ed her sexy black outfit on stage BTW.  #ESC2021 #OpenUp https://t.co/T8RlqiFl8h
3942,1396639958757265412,2021-05-24T01:31:29.000Z,@BFMTV @Babpravi LETS GOOO
3944,1396636498565517322,2021-05-24T01:17:44.000Z,@saifon_djalloh @EmmanuelMacron @Babpravi @ecowas_cedeao @Nath_Yamb @FarafinaW @wambedmi @PresidenceMali @PR_Senegal @PresidenceNiger @PresidenceTg @rochkaborepf @PatriceTalonPR @AOuattara_PRCI Serpentard 🖖🏻💙
3945,1396634853064445958,2021-05-24T01:11:11.000Z,@Omarmasry @Dior @Eurovision @Babpravi Just rumors
3946,1396634704632233996,2021-05-24T01:10:36.000Z,@La7an14 @Dior @Eurovision @Babpravi The news about the cancellation of Bella Hadid is just rumors
3959,1396628546164957191,2021-05-24T00:46:08.000Z,"@Dior @Babpravi @Eurovision Knew it was couture,  just didn't know the exact designer, but could have guessed from the jacket she wore afterwards"
3968,1396624974073503744,2021-05-24T00:31:56.000Z,@Babpravi #Eurovision #italy #france #Eurovision2021 #Italie #EurovisionSongContest2021 #BarbaraPravi and I add: https://t.co/22MiSvq4AW https://t.co/btcO86SpyP
3971,1396623227154276352,2021-05-24T00:25:00.000Z,"@lalisamilf @kthejutokes @Babpravi I hear ya! And youre right! Its probably jsut that i really enjoyed this ballad 100x more than Portugal. But congrats to Italy, love to see all the genres celebrated!"
3972,1396622589578072069,2021-05-24T00:22:28.000Z,Sublimissime. ❤️ #WomenEmpowerment #WomensRights #BarbaraPravi https://t.co/EI5ycmnA92
3973,1396621609843240961,2021-05-24T00:18:34.000Z,@EmmanuelMacron @Babpravi Why do not you congratulate Lille team? For they have Turkish players?
3975,1396621388203573248,2021-05-24T00:17:41.000Z,@EmmanuelMacron @Babpravi EPMG Memorial Day Veteran Benefit and Giveaway! 100% Donations and Proceeds going to Veteran Foundations. Over a 1000 dollars in Pokemon Prizes! Must follow on Twitter and Twitch to win! #Veteran #Pokemon #EPMG #PokemonTCG #TCG @GarySinise @GarySiniseFound
3988,1396611052159348737,2021-05-23T23:36:37.000Z,"@KSeregni @wiwibloggs So shame on the EBU to let this stupid controversy to continue and expose Måneskin like this.   Imagine the first question for @Babpravi (when she came back to France after best results since 30 years) was ""what do you think about the controversy"" ..."
3993,1396608738136625154,2021-05-23T23:27:25.000Z,@EurovisionF2 @Babpravi Sore losers
3994,1396608705584668674,2021-05-23T23:27:17.000Z,@EurovisionF2 @Babpravi Sore losers
4001,1396606839215722502,2021-05-23T23:19:52.000Z,"@Babpravi Sensational  Stunning  Superb - so proud of you and what a beautiful voice , song and amazing production. ❤️"
4005,1396605702144147459,2021-05-23T23:15:21.000Z,"@Dior @Eurovision @Babpravi It is a shame to fire your employees for supporting the Palestinian cause, 👎🏻🇵🇸"
4009,1396603524264439813,2021-05-23T23:06:42.000Z,@albeauvaischiva @Eurovision @thisismaneskin @Babpravi @EurovisionF2 Sucatelaaaaaaa 🇨🇵
4011,1396602845818916865,2021-05-23T23:04:00.000Z,Queen @Babpravi .
4012,1396601900133408770,2021-05-23T23:00:15.000Z,"@Babpravi @CapitolFR @EurovisionF2 Congratulations for this 2nd. Looks like Edit Piaf. "" padam padam padam """
4018,1396598462045736960,2021-05-23T22:46:35.000Z,@albeauvaischiva @Eurovision @thisismaneskin @Babpravi @EurovisionF2 Couillon.
4023,1396596225542180864,2021-05-23T22:37:42.000Z,@UK250463 @Babpravi How is he a cheater if he won the televote? You are an hypocrite! Doind it cause you support the 2 classified  that lidl version of Edith Piaf. sore loser who doesn't know how to lose with dignity. To be clear the one cheating here are the french lying to get the victory.
